,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
146642,ITA,Europe,Italy,2020-09-03,271914.0,1326.0,1282.143,35497.0,6.0,5.571,4605.787,22.46,21.717,601.262,0.102,0.094,1.18,120.0,2.033,1625.0,27.525,,,1077.0,18.243,8921658.0,92790.0,150.601,1.566,86888.0,1.467,0.0147,67.9,tests performed,,,,,,,,,,,,,,68.52,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146643,ITA,Europe,Italy,2020-09-04,273311.0,1397.0,1280.429,35507.0,10.0,6.286,4629.45,23.663,21.688,601.432,0.169,0.106,1.18,121.0,2.05,1728.0,29.27,,,1105.0,18.717,9034743.0,113085.0,152.51,1.909,89176.0,1.505,0.0148,67.6,tests performed,,,,,,,,,,,,,,68.52,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146644,ITA,Europe,Italy,2020-09-05,275043.0,1732.0,1319.286,35518.0,11.0,6.571,4658.787,29.337,22.347,601.618,0.186,0.111,1.17,121.0,2.05,1741.0,29.49,,,1139.0,19.293,9142401.0,107658.0,154.327,1.817,90398.0,1.526,0.015,66.7,tests performed,,,,,,,,,,,,,,68.52,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146645,ITA,Europe,Italy,2020-09-06,276736.0,1693.0,1354.857,35533.0,15.0,8.571,4687.464,28.677,22.949,601.872,0.254,0.145,1.16,133.0,2.253,1816.0,30.76,,,1150.0,19.479,9219257.0,76856.0,155.625,1.297,90417.0,1.526,0.0149,67.2,tests performed,,,,,,,,,,,,,,68.52,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,47330.805,10.53,5.09,795.468
146646,ITA,Europe,Italy,2020-09-07,278033.0,1297.0,1345.143,35541.0,8.0,9.143,4709.433,21.969,22.785,602.007,0.136,0.155,1.15,142.0,2.405,1861.0,31.522,,,1220.0,20.665,9271810.0,52553.0,156.512,0.887,89564.0,1.512,0.0153,65.5,tests performed,,,,,,,,,,,,,,66.67,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146647,ITA,Europe,Italy,2020-09-08,279183.0,1150.0,1367.143,35553.0,12.0,10.0,4728.912,19.479,23.157,602.211,0.203,0.169,1.13,143.0,2.422,1903.0,32.234,,,1239.0,20.987,9364213.0,92403.0,158.072,1.56,91186.0,1.539,0.0156,64.1,tests performed,,,,,,,,,,,,,,66.67,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146648,ITA,Europe,Italy,2020-09-09,280552.0,1369.0,1423.429,35563.0,10.0,10.286,4752.1,23.189,24.111,602.38,0.169,0.174,1.1,150.0,2.541,1928.0,32.657,,,1250.0,21.173,9460203.0,95990.0,159.692,1.62,90191.0,1.522,0.0159,62.7,tests performed,,,,,,,,,,,,,,66.67,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146649,ITA,Europe,Italy,2020-09-10,281982.0,1430.0,1438.286,35577.0,14.0,11.429,4776.322,24.222,24.362,602.617,0.237,0.194,1.08,164.0,2.778,2000.0,33.877,,,1282.0,21.715,9554389.0,94186.0,161.282,1.59,90390.0,1.526,0.0162,61.6,tests performed,,,,,,,,,,,,,,66.67,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146650,ITA,Europe,Italy,2020-09-11,283579.0,1597.0,1466.857,35587.0,10.0,11.429,4803.373,27.051,24.846,602.787,0.169,0.194,1.05,175.0,2.964,2024.0,34.283,,,1316.0,22.291,9653269.0,98880.0,162.951,1.669,88361.0,1.492,0.0164,60.9,tests performed,,,,,,,,,,,,,,66.67,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146651,ITA,Europe,Italy,2020-09-12,285195.0,1616.0,1450.286,35597.0,10.0,11.286,4830.745,27.372,24.566,602.956,0.169,0.191,1.05,182.0,3.083,2133.0,36.13,,,1350.0,22.867,9745975.0,92706.0,164.516,1.565,86225.0,1.456,0.0165,60.6,tests performed,,,,,,,,,,,,,,66.67,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146652,ITA,Europe,Italy,2020-09-13,286696.0,1501.0,1422.857,35603.0,6.0,10.0,4856.17,25.425,24.101,603.058,0.102,0.169,1.05,187.0,3.167,2229.0,37.756,,,1396.0,23.646,9818118.0,72143.0,165.734,1.218,85552.0,1.444,0.0169,59.2,tests performed,,,,,,,,,,,,,,66.67,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,48182.105,10.47,7.9,809.77545
146653,ITA,Europe,Italy,2020-09-14,288152.0,1456.0,1445.571,35610.0,7.0,9.857,4880.832,24.662,24.486,603.176,0.119,0.167,1.05,197.0,3.337,2319.0,39.28,,,1416.0,23.985,9863427.0,45309.0,166.499,0.765,84517.0,1.427,0.0169,59.3,tests performed,,,,,,,,,,,,,,66.67,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146654,ITA,Europe,Italy,2020-09-15,289160.0,1008.0,1425.286,35624.0,14.0,10.143,4897.906,17.074,24.142,603.413,0.237,0.172,1.05,201.0,3.405,2423.0,41.042,,,1484.0,25.137,9943944.0,80517.0,167.858,1.359,82819.0,1.398,0.017,58.9,tests performed,,,,,,,,,,,,,,66.67,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146655,ITA,Europe,Italy,2020-09-16,290389.0,1229.0,1405.286,35633.0,9.0,10.0,4918.723,20.817,23.803,603.566,0.152,0.169,1.06,207.0,3.506,2492.0,42.21,,,1527.0,25.865,10044551.0,100607.0,169.556,1.698,83478.0,1.409,0.0169,59.3,tests performed,,,,,,,,,,,,,,66.67,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146656,ITA,Europe,Italy,2020-09-17,291841.0,1452.0,1408.429,35645.0,12.0,9.714,4943.318,24.595,23.857,603.769,0.203,0.165,1.07,212.0,3.591,2560.0,43.362,,,1552.0,26.288,10146324.0,101773.0,171.274,1.718,84562.0,1.427,0.0166,60.1,tests performed,,,,,,,,,,,,,,66.67,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146657,ITA,Europe,Italy,2020-09-18,293424.0,1583.0,1406.429,35658.0,13.0,10.143,4970.132,26.813,23.823,603.989,0.22,0.172,1.08,208.0,3.523,2595.0,43.955,,,1577.0,26.712,10246163.0,99839.0,172.959,1.685,84699.0,1.43,0.0171,58.5,tests performed,,,,,,,,,,,,,,66.67,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146658,ITA,Europe,Italy,2020-09-19,295331.0,1907.0,1448.0,35668.0,10.0,10.143,5002.433,32.302,24.527,604.159,0.169,0.172,1.09,215.0,3.642,2595.0,43.955,,,1582.0,26.797,10349386.0,103223.0,174.702,1.742,86202.0,1.455,0.017,58.7,tests performed,,,,,,,,,,,,,,66.67,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146659,ITA,Europe,Italy,2020-09-20,296968.0,1637.0,1467.429,35692.0,24.0,12.714,5030.161,27.728,24.856,604.565,0.407,0.215,1.1,222.0,3.76,2587.0,43.82,,,1575.0,26.678,10432814.0,83428.0,176.11,1.408,87814.0,1.482,0.0169,59.1,tests performed,,,,,,,,,,,,,,66.67,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,49104.207,10.42,8.46,825.2728
146660,ITA,Europe,Italy,2020-09-21,298555.0,1587.0,1486.143,35707.0,15.0,13.857,5057.042,26.881,25.173,604.819,0.254,0.235,1.1,232.0,3.93,2707.0,45.852,,,1605.0,27.186,10488676.0,55862.0,177.053,0.943,89321.0,1.508,0.0172,58.2,tests performed,,,,,,,,,,,,,,62.96,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146661,ITA,Europe,Italy,2020-09-22,299905.0,1350.0,1535.0,35724.0,17.0,14.286,5079.909,22.867,26.0,605.107,0.288,0.242,1.1,239.0,4.048,2843.0,48.156,,,1624.0,27.508,10575979.0,87303.0,178.527,1.474,90291.0,1.524,0.0173,57.9,tests performed,,,,,,,,,,,,,,62.96,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146662,ITA,Europe,Italy,2020-09-23,301296.0,1391.0,1558.143,35738.0,14.0,15.0,5103.471,23.561,26.392,605.344,0.237,0.254,1.1,244.0,4.133,2902.0,49.155,,,1649.0,27.931,10679675.0,103696.0,180.277,1.75,90732.0,1.532,0.0175,57.2,tests performed,,,,,,,,,,,,,,62.96,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146663,ITA,Europe,Italy,2020-09-24,302936.0,1640.0,1585.0,35758.0,20.0,16.143,5131.25,27.779,26.847,605.683,0.339,0.273,1.09,246.0,4.167,2977.0,50.426,,,1658.0,28.084,10787694.0,108019.0,182.101,1.823,91624.0,1.547,0.0176,56.8,tests performed,,,,,,,,,,,,,,62.96,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146664,ITA,Europe,Italy,2020-09-25,304722.0,1786.0,1614.0,35781.0,23.0,17.571,5161.501,30.252,27.339,606.073,0.39,0.298,1.1,244.0,4.133,2981.0,50.493,,,1701.0,28.812,10894963.0,107269.0,183.911,1.811,92686.0,1.565,0.0174,57.4,tests performed,,,,,,,,,,,,,,62.96,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146665,ITA,Europe,Italy,2020-09-26,306634.0,1912.0,1614.714,35801.0,20.0,19.0,5193.888,32.386,27.351,606.411,0.339,0.322,1.12,247.0,4.184,2993.0,50.697,,,1732.0,29.337,10999350.0,104387.0,185.673,1.762,92852.0,1.567,0.0177,56.3,tests performed,,,,,,,,,,,,,,62.96,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146666,ITA,Europe,Italy,2020-09-27,308503.0,1869.0,1647.857,35818.0,17.0,18.0,5225.546,31.658,27.912,606.699,0.288,0.305,1.14,254.0,4.302,3100.0,52.509,,,1759.0,29.795,11087064.0,87714.0,187.154,1.481,93464.0,1.578,0.0179,55.9,tests performed,,,,,,,,,,,,,,62.96,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,49306.906,10.23,1.85,828.6795
146667,ITA,Europe,Italy,2020-09-28,310269.0,1766.0,1673.429,35835.0,17.0,18.286,5255.459,29.913,28.345,606.987,0.288,0.31,1.17,264.0,4.472,3241.0,54.897,,,1790.0,30.32,11138173.0,51109.0,188.017,0.863,92785.0,1.566,0.0183,54.8,tests performed,,,,,,,,,,,,,,62.96,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146668,ITA,Europe,Italy,2020-09-29,311763.0,1494.0,1694.0,35851.0,16.0,18.143,5280.765,25.306,28.694,607.258,0.271,0.307,1.19,271.0,4.59,3319.0,56.219,,,1816.0,30.76,11228358.0,90185.0,189.539,1.522,93197.0,1.573,0.0186,53.9,tests performed,,,,,,,,,,,,,,62.96,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146669,ITA,Europe,Italy,2020-09-30,313410.0,1647.0,1730.571,35875.0,24.0,19.571,5308.662,27.898,29.313,607.665,0.407,0.332,1.22,280.0,4.743,3327.0,56.354,,,1821.0,30.845,11333922.0,105564.0,191.321,1.782,93464.0,1.578,0.0188,53.1,tests performed,,,,,,,,,,,,,,62.96,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146670,ITA,Europe,Italy,2020-10-01,315260.0,1850.0,1760.571,35894.0,19.0,19.429,5339.998,31.336,29.821,607.987,0.322,0.329,1.26,291.0,4.929,3388.0,57.387,,,1913.0,32.403,11452158.0,118236.0,193.317,1.996,94923.0,1.602,0.0197,50.8,tests performed,,,,,,,,,,,,,,61.11,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146671,ITA,Europe,Italy,2020-10-02,317808.0,2548.0,1869.429,35918.0,24.0,19.571,5383.157,43.159,31.665,608.393,0.407,0.332,1.29,294.0,4.98,3436.0,58.2,,,1999.0,33.86,11572459.0,120301.0,195.348,2.031,96785.0,1.634,0.0202,49.5,tests performed,,,,,,,,,,,,,,61.11,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146672,ITA,Europe,Italy,2020-10-03,320307.0,2499.0,1953.286,35941.0,23.0,20.0,5425.486,42.329,33.086,608.783,0.39,0.339,1.34,297.0,5.031,3502.0,59.318,,,2140.0,36.248,11691391.0,118932.0,197.355,2.008,98863.0,1.669,0.0212,47.2,tests performed,,,,,,,,,,,,,,61.11,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146673,ITA,Europe,Italy,2020-10-04,323150.0,2843.0,2092.429,35968.0,27.0,21.429,5473.642,48.156,35.442,609.24,0.457,0.363,1.38,303.0,5.132,3590.0,60.809,,,2270.0,38.45,11784105.0,92714.0,198.92,1.565,99577.0,1.681,0.0222,45.1,tests performed,,,,,,,,,,,,,,61.11,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,50095.605,10.15,7.02,841.9348
146674,ITA,Europe,Italy,2020-10-05,325728.0,2578.0,2208.429,35986.0,18.0,21.571,5517.309,43.667,37.407,609.545,0.305,0.365,1.43,323.0,5.471,3810.0,64.535,,,2426.0,41.093,11844346.0,60241.0,199.937,1.017,100882.0,1.703,0.023,43.5,tests performed,,,,,,,,,,,,,,61.11,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146675,ITA,Europe,Italy,2020-10-06,327985.0,2257.0,2317.429,36002.0,16.0,21.571,5555.539,38.23,39.254,609.816,0.271,0.365,1.49,319.0,5.403,3944.0,66.805,,,2632.0,44.582,11944088.0,99742.0,201.621,1.684,102247.0,1.726,0.0241,41.5,tests performed,,,,,,,,,,,,,,63.89,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146676,ITA,Europe,Italy,2020-10-07,330662.0,2677.0,2464.571,36030.0,28.0,22.143,5600.883,45.344,41.746,610.29,0.474,0.375,1.55,337.0,5.708,4119.0,69.769,,,2855.0,48.359,12069402.0,125314.0,203.736,2.115,105069.0,1.774,0.0259,38.5,tests performed,,,,,,,,,,,,,,63.89,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146677,ITA,Europe,Italy,2020-10-08,334339.0,3677.0,2725.571,36061.0,31.0,23.857,5663.166,62.282,46.167,610.815,0.525,0.404,1.6,358.0,6.064,4283.0,72.547,,,3043.0,51.544,12197500.0,128098.0,205.899,2.162,106477.0,1.797,0.0282,35.5,tests performed,,,,,,,,,,,,,,63.89,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146678,ITA,Europe,Italy,2020-10-09,338797.0,4458.0,2998.429,36083.0,22.0,23.571,5738.677,75.511,50.789,611.188,0.373,0.399,1.63,387.0,6.555,4473.0,75.765,,,3242.0,54.914,12326971.0,129471.0,208.084,2.186,107787.0,1.819,0.0316,31.6,tests performed,,,,,,,,,,,,,,63.89,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146679,ITA,Europe,Italy,2020-10-10,344169.0,5372.0,3408.857,36111.0,28.0,24.286,5829.67,90.993,57.741,611.662,0.474,0.411,1.65,390.0,6.606,4726.0,80.051,,,3456.0,58.539,12460055.0,133084.0,210.331,2.247,109809.0,1.854,0.0348,28.7,tests performed,,,,,,,,,,,,,,63.89,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146680,ITA,Europe,Italy,2020-10-11,349893.0,5724.0,3820.429,36140.0,29.0,24.571,5926.626,96.955,64.712,612.154,0.491,0.416,1.65,420.0,7.114,4939.0,83.659,,,3727.0,63.129,12564713.0,104658.0,212.097,1.767,111515.0,1.882,0.0379,26.4,tests performed,,,,,,,,,,,,,,63.89,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,50580.305,10.01,4.12,850.08093
146681,ITA,Europe,Italy,2020-10-12,355349.0,5456.0,4231.571,36166.0,26.0,25.714,6019.042,92.416,71.676,612.594,0.44,0.436,1.66,452.0,7.656,5273.0,89.316,,,4037.0,68.38,12650155.0,85442.0,213.54,1.442,115116.0,1.943,0.0397,25.2,tests performed,,,,,,,,,,,,,,63.89,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146682,ITA,Europe,Italy,2020-10-13,359968.0,4619.0,4569.0,36205.0,39.0,29.0,6097.28,78.238,77.392,613.255,0.661,0.491,1.68,514.0,8.706,5590.0,94.686,,,4363.0,73.902,12762699.0,112544.0,215.439,1.9,116944.0,1.974,0.043,23.3,tests performed,,,,,,,,,,,,,,63.89,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146683,ITA,Europe,Italy,2020-10-14,365866.0,5898.0,5029.143,36246.0,41.0,30.857,6197.183,99.903,85.186,613.949,0.694,0.523,1.69,539.0,9.13,6009.0,101.783,,,4717.0,79.898,12914895.0,152196.0,218.008,2.569,120785.0,2.039,0.046,21.8,tests performed,,,,,,,,,,,,,,65.74,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146684,ITA,Europe,Italy,2020-10-15,373198.0,7332.0,5551.286,36289.0,43.0,32.571,6321.375,124.192,94.03,614.677,0.728,0.552,1.7,586.0,9.926,6382.0,108.101,,,5136.0,86.996,13077827.0,162932.0,220.759,2.75,125761.0,2.123,0.0491,20.4,tests performed,,,,,,,,,,,,,,65.74,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146685,ITA,Europe,Italy,2020-10-16,382001.0,8803.0,6172.0,36372.0,83.0,41.286,6470.484,149.109,104.544,616.083,1.406,0.699,1.7,638.0,10.807,6816.0,115.452,,,5537.0,93.788,13228204.0,150377.0,223.297,2.538,128748.0,2.173,0.0531,18.8,tests performed,,,,,,,,,,,,,,65.74,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146686,ITA,Europe,Italy,2020-10-17,392010.0,10009.0,6834.429,36427.0,55.0,45.143,6640.02,169.536,115.764,617.015,0.932,0.765,1.7,705.0,11.942,7322.0,124.023,,,6074.0,102.884,13394041.0,165837.0,226.097,2.799,133427.0,2.252,0.0568,17.6,tests performed,,,,,,,,,,,,,,65.74,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146687,ITA,Europe,Italy,2020-10-18,402935.0,10925.0,7577.429,36474.0,47.0,47.714,6825.072,185.052,128.349,617.811,0.796,0.808,1.7,750.0,12.704,7881.0,133.491,,,6519.0,110.421,13540582.0,146541.0,228.57,2.474,139410.0,2.353,0.0608,16.5,tests performed,,,,,,,,,,,,,,65.74,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,51683.406,10.0,9.47,868.62024
146688,ITA,Europe,Italy,2020-10-19,414640.0,11705.0,8470.143,36543.0,69.0,53.857,7023.336,198.264,143.471,618.98,1.169,0.912,1.69,797.0,13.5,8473.0,143.519,,,7067.0,119.704,13639444.0,98862.0,230.239,1.669,141327.0,2.386,0.0647,15.5,tests performed,,,,,,,,,,,,,,65.74,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146689,ITA,Europe,Italy,2020-10-20,423977.0,9337.0,9144.143,36616.0,73.0,58.714,7181.49,158.154,154.887,620.216,1.237,0.995,1.68,870.0,14.736,9324.0,157.934,,,7671.0,129.934,13784181.0,144737.0,232.682,2.443,145926.0,2.463,0.0675,14.8,tests performed,,,,,,,,,,,,,,65.74,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146690,ITA,Europe,Italy,2020-10-21,434848.0,10871.0,9854.571,36705.0,89.0,65.571,7365.627,184.137,166.921,621.724,1.508,1.111,1.68,926.0,15.685,9983.0,169.096,,,8259.0,139.894,13962029.0,177848.0,235.685,3.002,149591.0,2.525,0.0734,13.6,tests performed,,,,,,,,,,,,,,65.74,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146691,ITA,Europe,Italy,2020-10-22,450047.0,15199.0,10978.429,36832.0,127.0,77.571,7623.074,257.447,185.957,623.875,2.151,1.314,1.67,992.0,16.803,10686.0,181.004,,,8835.0,149.651,14132421.0,170392.0,238.561,2.876,150656.0,2.543,0.0798,12.5,tests performed,,,,,,,,,,,,,,65.74,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146692,ITA,Europe,Italy,2020-10-23,466125.0,16078.0,12017.714,36968.0,136.0,85.143,7895.409,272.336,203.561,626.179,2.304,1.442,1.65,1049.0,17.768,11598.0,196.452,,,9594.0,162.507,14314453.0,182032.0,241.634,3.073,155178.0,2.619,0.0859,11.6,tests performed,,,,,,,,,,,,,,75.93,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146693,ITA,Europe,Italy,2020-10-24,485268.0,19143.0,13322.571,37059.0,91.0,90.286,8219.661,324.252,225.663,627.72,1.541,1.529,1.64,1128.0,19.107,12415.0,210.29,,,10055.0,170.316,14492122.0,177669.0,244.633,2.999,156869.0,2.648,0.0929,10.8,tests performed,,,,,,,,,,,,,,75.93,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146694,ITA,Europe,Italy,2020-10-25,504908.0,19640.0,14567.571,37210.0,151.0,105.143,8552.331,332.67,246.751,630.278,2.558,1.781,1.63,1208.0,20.462,13214.0,223.824,,,10666.0,180.665,14654002.0,161880.0,247.365,2.733,159060.0,2.685,0.1002,10.0,tests performed,,,,,,,,,,,,,,75.93,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,54431.508,10.3,23.29,914.8064
146695,ITA,Europe,Italy,2020-10-26,526181.0,21273.0,15934.429,37338.0,128.0,113.571,8912.661,360.33,269.904,632.446,2.168,1.924,1.61,1284.0,21.749,14281.0,241.897,,,11348.0,192.217,14778688.0,124686.0,249.47,2.105,162749.0,2.747,0.1046,9.6,tests performed,,,,,,,,,,,,,,78.7,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146696,ITA,Europe,Italy,2020-10-27,543188.0,17007.0,17030.143,37479.0,141.0,123.286,9200.733,288.071,288.463,634.834,2.388,2.088,1.59,1411.0,23.9,15366.0,260.275,,,11888.0,201.364,14953086.0,174398.0,252.414,2.944,166986.0,2.819,0.1115,9.0,tests performed,,,,,,,,,,,,,,78.7,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146697,ITA,Europe,Italy,2020-10-28,565177.0,21989.0,18618.429,37700.0,221.0,142.143,9573.191,372.458,315.366,638.577,3.743,2.408,1.55,1536.0,26.017,16517.0,279.771,,,12465.0,211.137,15152038.0,198952.0,255.772,3.358,170001.0,2.87,0.1177,8.5,tests performed,,,,,,,,,,,,,,78.7,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146698,ITA,Europe,Italy,2020-10-29,590165.0,24988.0,20016.857,37905.0,205.0,153.286,9996.448,423.257,339.053,642.05,3.472,2.596,1.52,1651.0,27.965,17615.0,298.37,,,13046.0,220.978,15353490.0,201452.0,259.173,3.401,174438.0,2.945,0.1236,8.1,tests performed,,,,,,,,,,,,,,78.7,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
146699,ITA,Europe,Italy,2020-10-30,616994.0,26829.0,21552.714,38122.0,217.0,164.857,10450.888,454.44,365.068,645.725,3.676,2.792,1.48,1746.0,29.574,18740.0,317.426,,,13610.0,230.532,15568575.0,215085.0,262.804,3.631,179160.0,3.024,0.1298,7.7,tests performed,,,,,,,,,,,,,,78.7,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
